ibge_code,name,uf,tom_code,created_at,extinguished_at
2612307,Saloá,PE,2545,1980-01-01,
2612406,Sanharó,PE,2547,1980-01-01,
2612505,Santa Cruz do Capibaribe,PE,2549,1980-01-01,
2612604,Santa Maria da Boa Vista,PE,2551,1980-01-01,
2612703,Santa Maria do Cambucá,PE,2553,1980-01-01,
2612802,Santa Terezinha,PE,2555,1980-01-01,
2612901,São Benedito do Sul,PE,2557,1980-01-01,
2613008,São Bento do Una,PE,2559,1980-01-01,
2613107,São Caitano,PE,2561,1980-01-01,
2613206,São João,PE,2563,1980-01-01,
2613305,São Joaquim do Monte,PE,2565,1980-01-01,
2613404,São José da Coroa Grande,PE,2567,1980-01-01,
2613503,São José do Belmonte,PE,2569,1980-01-01,
2613602,São José do Egito,PE,2571,1980-01-01,
2613701,São Lourenço da Mata,PE,2573,1980-01-01,
2613800,São Vicente Férrer,PE,2575,1980-01-01,
2613909,Serra Talhada,PE,2577,1980-01-01,
2614006,Serrita,PE,2579,1980-01-01,
2614105,Sertânia,PE,2581,1980-01-01,
2614204,Sirinhaém,PE,2583,1980-01-01,
2614303,Moreilândia,PE,2585,1980-01-01,
2614402,Solidão,PE,2587,1980-01-01,
2614501,Surubim,PE,2589,1980-01-01,
2614600,Tabira,PE,2591,1980-01-01,
2614709,Tacaimbó,PE,2593,1980-01-01,
2614808,Tacaratu,PE,2595,1980-01-01,
2607653,Itambé,PE,2597,1980-01-01,
2615003,Taquaritinga do Norte,PE,2599,1980-01-01,
2615102,Terezinha,PE,2601,1980-01-01,
2615201,Terra Nova,PE,2603,1980-01-01,
2615300,Timbaúba,PE,2605,1980-01-01,
2615409,Toritama,PE,2607,1980-01-01,
2615508,Tracunhaém,PE,2609,1980-01-01,
2615607,Trindade,PE,2611,1980-01-01,
2615706,Triunfo,PE,2613,1980-01-01,
2615805,Tupanatinga,PE,2615,1980-01-01,
2615904,Tuparetama,PE,2617,1980-01-01,
2616001,Venturosa,PE,2619,1980-01-01,
2616100,Verdejante,PE,2621,1980-01-01,
2616209,Vertentes,PE,2623,1980-01-01,
2616308,Vicência,PE,2625,1980-01-01,
2616407,Vitória de Santo Antão,PE,2627,1980-01-01,
2603454,Camaragibe,PE,2629,1983-01-31,
2600054,Abreu e Lima,PE,2631,1983-01-31,
2607752,Itapissuma,PE,2633,1983-01-31,
2603926,Carnaubeira da Penha,PE,2635,1980-01-01,
2611533,Quixaba,PE,2637,1980-01-01,
2612471,Santa Cruz da Baixa Verde,PE,2639,1980-01-01,
2706448,Paripueira,AL,2641,1993-01-04,
2702553,Estrela de Alagoas,AL,2643,1993-01-04,
2706422,Pariconha,AL,2645,1993-01-04,
2806404,Santana do São Francisco,SE,2647,1993-01-04,
3162955,São José da Lapa,MG,2649,1980-01-01,
3112653,Capitão Andrade,MG,2651,1980-01-01,
3115458,Catuji,MG,2653,1980-01-01,
3135076,Jampruca,MG,2655,1980-01-01,
3122454,Divisópolis,MG,2657,1980-01-01,
3140555,Mata Verde,MG,2659,1980-01-01,
3146750,Palmópolis,MG,2661,1980-01-01,
3123858,Entre Folhas,MG,2663,1980-01-01,
3131158,Ipaba,MG,2665,1983-01-12,
3157252,Santa Bárbara do Leste,MG,2667,1980-01-01,
3159357,Santa Rita de Minas,MG,2669,1980-01-01,
3170057,Ubaporanga,MG,2671,1980-01-01,
3158953,Santana do Paraíso,MG,2673,1980-01-01,
3123528,Durandé,MG,2675,1980-01-01,
3162559,São João do Manhuaçu,MG,2677,1980-01-01,
3162575,São João do Manteninha,MG,2679,1980-01-01,
3101631,Alfredo Vasconcelos,MG,2681,1980-01-01,
3125952,Fervedouro,MG,2683,1980-01-01,
3114550,Carneirinho,MG,2685,1980-01-01,
3138625,Limeira do Oeste,MG,2687,1993-01-04,
3165578,Senador Amaral,MG,2689,1980-01-01,
3136652,Juatuba,MG,2691,1980-01-01,
3130051,Icaraí de Minas,MG,2693,1993-01-04,
3138658,Lontra,MG,2695,1980-01-01,
3143450,Montezuma,MG,2697,1980-01-01,
3170529,Urucuia,MG,2699,1980-01-01,
2700102,Água Branca,AL,2701,1980-01-01,
2700201,Anadia,AL,2703,1980-01-01,
2700300,Arapiraca,AL,2705,1980-01-01,
2700409,Atalaia,AL,2707,1980-01-01,
2700508,Barra de Santo Antônio,AL,2709,1980-01-01,
2700607,Barra de São Miguel,AL,2711,1980-01-01,
2700706,Batalha,AL,2713,1980-01-01,
2700805,Belém,AL,2715,1980-01-01,
2700904,Belo Monte,AL,2717,1980-01-01,
2701001,Boca da Mata,AL,2719,1980-01-01,
2701100,Branquinha,AL,2721,1980-01-01,
2701209,Cacimbinhas,AL,2723,1980-01-01,
2701308,Cajueiro,AL,2725,1980-01-01,
2701407,Campo Alegre,AL,2727,1980-01-01,
2701506,Campo Grande,AL,2729,1980-01-01,
2701605,Canapi,AL,2731,1980-01-01,
2701704,Capela,AL,2733,1980-01-01,
2701803,Carneiros,AL,2735,1980-01-01,
2701902,Chã Preta,AL,2737,1980-01-01,
2702009,Coité do Nóia,AL,2739,1980-01-01,
2702108,Colônia Leopoldina,AL,2741,1980-01-01,
2702207,Coqueiro Seco,AL,2743,1980-01-01,
2702306,Coruripe,AL,2745,1980-01-01,
2702405,Delmiro Gouveia,AL,2747,1980-01-01,
2702504,Dois Riachos,AL,2749,1980-01-01,
2702603,Feira Grande,AL,2751,1980-01-01,
2702702,Feliz Deserto,AL,2753,1980-01-01,
2702801,Flexeiras,AL,2755,1980-01-01,
2702900,Girau do Ponciano,AL,2757,1980-01-01,
2703007,Ibateguara,AL,2759,1980-01-01,
2703106,Igaci,AL,2761,1980-01-01,
2703205,Igreja Nova,AL,2763,1980-01-01,
2703304,Inhapi,AL,2765,1980-01-01,
2703403,Jacaré dos Homens,AL,2767,1980-01-01,
2703502,Jacuípe,AL,2769,1980-01-01,
2703601,Japaratinga,AL,2771,1980-01-01,
2703700,Jaramataia,AL,2773,1980-01-01,
2703809,Joaquim Gomes,AL,2775,1980-01-01,
2703908,Jundiá,AL,2777,1980-01-01,
2704005,Junqueiro,AL,2779,1980-01-01,
2704104,Lagoa da Canoa,AL,2781,1980-01-01,
2704203,Limoeiro de Anadia,AL,2783,1980-01-01,
2704302,Maceió,AL,2785,1980-01-01,
2704401,Major Isidoro,AL,2787,1980-01-01,
2704500,Maragogi,AL,2789,1980-01-01,
2704609,Maravilha,AL,2791,1980-01-01,
2704708,Marechal Deodoro,AL,2793,1980-01-01,
2704807,Maribondo,AL,2795,1980-01-01,
2704906,Mar Vermelho,AL,2797,1980-01-01,
2705002,Mata Grande,AL,2799,1980-01-01,
2705101,Matriz de Camaragibe,AL,2801,1980-01-01,
2705200,Messias,AL,2803,1980-01-01,
2705309,Minador do Negrão,AL,2805,1980-01-01,
2705408,Monteirópolis,AL,2807,1980-01-01,
2705507,Murici,AL,2809,1980-01-01,
2705606,Novo Lino,AL,2811,1980-01-01,
2705705,Olho d'Água das Flores,AL,2813,1980-01-01,
2705804,Olho d'Água do Casado,AL,2815,1980-01-01,
2705903,Olho d'Água Grande,AL,2817,1980-01-01,
2706000,Olivença,AL,2819,1980-01-01,
2706109,Ouro Branco,AL,2821,1980-01-01,
2706208,Palestina,AL,2823,1980-01-01,
2706307,Palmeira dos Índios,AL,2825,1980-01-01,
2706406,Pão de Açúcar,AL,2827,1980-01-01,
2706505,Passo de Camaragibe,AL,2829,1980-01-01,
2706604,Paulo Jacinto,AL,2831,1980-01-01,
2706703,Penedo,AL,2833,1980-01-01,
2706802,Piaçabuçu,AL,2835,1980-01-01,
2706901,Pilar,AL,2837,1980-01-01,
2707008,Pindoba,AL,2839,1980-01-01,
2707107,Piranhas,AL,2841,1980-01-01,
2707206,Poço das Trincheiras,AL,2843,1980-01-01,
2707305,Porto Calvo,AL,2845,1980-01-01,
2707404,Porto de Pedras,AL,2847,1980-01-01,
2707503,Porto Real do Colégio,AL,2849,1980-01-01,
2707602,Quebrangulo,AL,2851,1980-01-01,
2707701,Rio Largo,AL,2853,1980-01-01,
2707800,Roteiro,AL,2855,1980-01-01,
2707909,Santa Luzia do Norte,AL,2857,1980-01-01,
2708006,Santana do Ipanema,AL,2859,1980-01-01,
2708105,Santana do Mundaú,AL,2861,1980-01-01,
2708204,São Brás,AL,2863,1980-01-01,
2708303,São José da Laje,AL,2865,1980-01-01,
2708402,São José da Tapera,AL,2867,1980-01-01,
2708501,São Luís do Quitunde,AL,2869,1980-01-01,
2708600,São Miguel dos Campos,AL,2871,1980-01-01,
2708709,São Miguel dos Milagres,AL,2873,1980-01-01,
2708808,São Sebastião,AL,2875,1980-01-01,
2708907,Satuba,AL,2877,1980-01-01,
2709004,Tanque d'Arca,AL,2879,1980-01-01,
2709103,Taquarana,AL,2881,1980-01-01,
2709202,Traipu,AL,2883,1980-01-01,
2709301,União dos Palmares,AL,2885,1980-01-01,
2709400,Viçosa,AL,2887,1980-01-01,
2702355,Craíbas,AL,2889,1983-02-06,
2708956,Senador Rui Palmeira,AL,2891,1983-01-27,
3135050,Jaíba,MG,2893,1993-01-04,
3139250,Mamonas,MG,2895,1980-01-01,
3140852,Matias Cardoso,MG,2897,1980-01-01,
3149150,Pedras de Maria da Cruz,MG,2899,1980-01-01,
3154457,Riachinho,MG,2901,1983-03-11,
3103751,Araporã,MG,2903,1980-01-01,
3137536,Lagoa Grande,MG,2905,1980-01-01,
3301850,Guapimirim,RJ,2907,1980-01-01,
3300456,Belford Roxo,RJ,2909,1980-01-01,
3304144,Queimados,RJ,2911,1980-01-01,
3302270,Japeri,RJ,2913,1980-01-01,
3301157,Cardoso Moreira,RJ,2915,1980-01-01,
3306156,Varre-Sai,RJ,2917,1980-01-01,
3300159,Aperibé,RJ,2919,1980-01-01,
3304524,Rio das Ostras,RJ,2921,1980-01-01,
3304128,Quatis,RJ,2923,1980-01-01,
3300225,Areal,RJ,2925,1980-01-01,
3300951,Comendador Levy Gasparian,RJ,2927,1980-01-01,
3203346,Marechal Floriano,ES,2929,1980-01-01,
3202652,Irupi,ES,2931,1980-01-01,
3204658,São Domingos do Norte,ES,2933,1980-01-01,
3205150,Vila Pavão,ES,2935,1993-01-04,
3527256,Lourdes,SP,2937,1980-01-01,
3548054,Santo Antônio do Aracanguá,SP,2939,1980-01-01,
3549250,São João de Iracema,SP,2941,1980-01-01,
3520442,Ilha Solteira,SP,2943,1993-01-04,
3552551,Suzanápolis,SP,2945,1993-01-04,
3510153,Canitar,SP,2947,1980-01-01,
3515152,Engenheiro Coelho,SP,2949,1980-01-01,
3519071,Hortolândia,SP,2951,1980-01-01,
3519055,Holambra,SP,2953,1993-01-04,
3554953,Tuiuti,SP,2955,1980-01-01,
3556354,Vargem,SP,2957,1980-01-01,
3557303,Estiva Gerbi,SP,2959,1981-12-23,
3515129,Emilianópolis,SP,2961,1980-01-01,
3537156,Pedrinhas Paulista,SP,2963,1980-01-01,
3506359,Bertioga,SP,2965,1980-01-01,
3509254,Cajati,SP,2967,1980-01-01,
3520426,Ilha Comprida,SP,2969,1993-01-04,
3555356,Ubarana,SP,2971,1980-01-01,
3557154,Zacarias,SP,2973,1980-01-01,
3514924,Elisiário,SP,2975,1993-01-04,
3528858,Marapoama,SP,2977,1980-01-01,
3533254,Novais,SP,2979,1980-01-01,
3503950,Aspásia,SP,2981,1980-01-01,
3529658,Mesópolis,SP,2983,1980-01-01,
3532843,Nova Canaã Paulista,SP,2985,1980-01-01,
3540259,Pontalinda,SP,2987,1980-01-01,
3536257,Parisi,SP,2989,1980-01-01,
3503158,Arapeí,SP,2991,1980-01-01,
3540754,Potim,SP,2993,1981-12-23,
3500758,Alambari,SP,2995,1980-01-01,
3505351,Barra do Chapéu,SP,2997,1980-01-01,
3509452,Campina do Monte Alegre,SP,2999,1980-01-01,
2605459,Fernando de Noronha,PE,3001,1988-10-05,
2401453,Baraúna,RN,3003,1983-01-31,
,Muquém de São Francisco,BA,3005,1990-05-10,
2922730,Nova Fátima,BA,3007,1990-05-10,
2922755,Nova Ibiá,BA,3009,1990-05-10,
2922854,Nova Redenção,BA,3011,1990-05-10,
2923035,Novo Horizonte,BA,3013,1990-05-10,
2923050,Novo Triunfo,BA,3015,1990-05-10,
2923357,Ourolândia,BA,3017,1990-05-10,
2924678,Piraí do Norte,BA,3019,1990-05-10,
2925253,Ponto Novo,BA,3021,1990-05-10,
2925758,Presidente Tancredo Neves,BA,3023,1990-05-10,
2925931,Quixabeira,BA,3025,1990-05-10,
2926657,Ribeirão do Largo,BA,3027,1990-05-10,
2928950,São Domingos,BA,3029,1990-05-10,
2929057,São Félix do Coribe,BA,3031,1990-05-10,
2929370,São José do Jacuípe,BA,3033,1990-05-10,
2929354,São José da Vitória,BA,3035,1990-05-10,
2929750,Saubara,BA,3037,1990-05-10,
2930154,Serra do Ramalho,BA,3039,1990-05-10,
2930758,Sítio do Mato,BA,3041,1990-05-10,
2930766,Sítio do Quinto,BA,3043,1990-05-10,
2930774,Sobradinho,BA,3045,1990-05-10,
2932457,Umburanas,BA,3047,1990-05-10,
2933174,Varzedo,BA,3049,1990-05-10,
2933257,Vereda,BA,3051,1990-05-10,
3522158,Itaoca,SP,3053,1980-01-01,
3522653,Itapirapuã Paulista,SP,3055,1980-01-01,
3543253,Ribeirão Grande,SP,3057,1980-01-01,
3507159,Bom Sucesso de Itararé,SP,3059,1985-12-27,
3532827,Nova Campina,SP,3061,1993-01-04,
3553856,Taquarivaí,SP,3063,1980-01-01,
3501152,Alumínio,SP,3065,1980-01-01,
3502754,Araçariguama,SP,3067,1980-01-01,
2918555,Jussari,BA,3069,1986-01-01,
2901155,América Dourada,BA,3071,1986-01-01,
2902252,Arataca,BA,3073,1986-01-01,
2903235,Barro Alto,BA,3075,1986-01-01,
2903276,Barrocas,BA,3077,1988-04-28,2000-04-11
2904753,Buritirama,BA,3079,1986-01-01,
2906857,Capela do Alto Alegre,BA,3081,1986-01-01,
2906873,Capim Grosso,BA,3083,1986-01-01,
2906824,Canudos,BA,3085,1986-01-01,
2910057,Dias d'Ávila,BA,3087,1986-01-01,
2910750,Fátima,BA,3089,1986-01-01,
2910859,Filadélfia,BA,3091,1986-01-01,
2911253,Gavião,BA,3093,1986-01-01,
2911659,Guajeru,BA,3095,1986-01-01,
2911857,Heliópolis,BA,3097,1986-01-01,
2918357,João Dourado,BA,3099,1986-01-01,
,AMPARO DE SÃO FRANCISCO,SE,3101,1980-01-01,
2800209,Aquidabã,SE,3103,1980-01-01,
2800308,Aracaju,SE,3105,1980-01-01,
2800407,Arauá,SE,3107,1980-01-01,
2800506,Areia Branca,SE,3109,1980-01-01,
2800605,Barra dos Coqueiros,SE,3111,1980-01-01,
2800704,Brejo Grande,SE,3113,1980-01-01,
2800670,Boquim,SE,3115,1980-01-01,
2910727,Eunápolis,BA,3117,1989-01-01,
2801009,Campo do Brito,SE,3119,1980-01-01,
2801108,Canhoba,SE,3121,1980-01-01,
2801207,Canindé de São Francisco,SE,3123,1980-01-01,
2801306,Capela,SE,3125,1980-01-01,
2801405,Carira,SE,3127,1980-01-01,
2801504,Carmópolis,SE,3129,1980-01-01,
2801603,Cedro de São João,SE,3131,1980-01-01,
2801702,Cristinápolis,SE,3133,1980-01-01,
2804458,Nossa Senhora Aparecida,SE,3135,1980-01-01,
2801900,Cumbe,SE,3137,1980-01-01,
2802007,Divina Pastora,SE,3139,1980-01-01,
2802106,Estância,SE,3141,1980-01-01,
2802205,Feira Nova,SE,3143,1980-01-01,
2802304,Frei Paulo,SE,3145,1980-01-01,
2802502,General Maynard,SE,3147,1980-01-01,
2802403,Gararu,SE,3149,1980-01-01,
2802601,Graccho Cardoso,SE,3151,1980-01-01,
2802700,Ilha das Flores,SE,3153,1980-01-01,
2802809,Indiaroba,SE,3155,1980-01-01,
2802908,Itabaiana,SE,3157,1980-01-01,
2803005,Itabaianinha,SE,3159,1980-01-01,
2803104,Itabi,SE,3161,1980-01-01,
2803203,Itaporanga d'Ajuda,SE,3163,1980-01-01,
2803302,Japaratuba,SE,3165,1980-01-01,
2803401,Japoatã,SE,3167,1980-01-01,
2803500,Lagarto,SE,3169,1980-01-01,
2803609,Laranjeiras,SE,3171,1980-01-01,
2803708,Macambira,SE,3173,1980-01-01,
2803807,Malhada dos Bois,SE,3175,1980-01-01,
2803906,Malhador,SE,3177,1980-01-01,
2804003,Maruim,SE,3179,1980-01-01,
2804102,Moita Bonita,SE,3181,1980-01-01,
2804201,Monte Alegre de Sergipe,SE,3183,1980-01-01,
2804300,Muribeca,SE,3185,1980-01-01,
2804409,Neópolis,SE,3187,1980-01-01,
2804508,Nossa Senhora da Glória,SE,3189,1980-01-01,
2804607,Nossa Senhora das Dores,SE,3191,1980-01-01,
2804706,Nossa Senhora de Lourdes,SE,3193,1980-01-01,
2804805,Nossa Senhora do Socorro,SE,3195,1980-01-01,
2804904,Pacatuba,SE,3197,1980-01-01,
2805000,Pedra Mole,SE,3199,1980-01-01,
2805109,Pedrinhas,SE,3201,1980-01-01,
2805208,Pinhão,SE,3203,1980-01-01,
2805307,Pirambu,SE,3205,1980-01-01,
2805406,Poço Redondo,SE,3207,1980-01-01,
2805505,Poço Verde,SE,3209,1980-01-01,
2805604,Porto da Folha,SE,3211,1980-01-01,
2805703,Propriá,SE,3213,1980-01-01,
2805802,Riachão do Dantas,SE,3215,1980-01-01,
2805901,Riachuelo,SE,3217,1980-01-01,
2806008,Ribeirópolis,SE,3219,1980-01-01,
2806107,Rosário do Catete,SE,3221,1980-01-01,
2806206,Salgado,SE,3223,1980-01-01,
2806305,Santa Luzia do Itanhy,SE,3225,1980-01-01,
3554656,Torre de Pedra,SP,3227,1980-01-01,
2806503,Santa Rosa de Lima,SE,3229,1980-01-01,
2806602,Santo Amaro das Brotas,SE,3231,1980-01-01,
2806701,São Cristóvão,SE,3233,1980-01-01,
2806800,São Domingos,SE,3235,1980-01-01,
2806909,São Francisco,SE,3237,1980-01-01,
2807006,São Miguel do Aleixo,SE,3239,1980-01-01,
2807105,Simão Dias,SE,3241,1980-01-01,
2807204,Siriri,SE,3243,1980-01-01,
2807303,Telha,SE,3245,1980-01-01,
2807402,Tobias Barreto,SE,3247,1980-01-01,
2807501,Tomar do Geru,SE,3249,1980-01-01,
2807600,Umbaúba,SE,3251,1980-01-01,
2900355,Adustina,BA,3253,1990-05-10,
2901353,Andorinha,BA,3255,1990-05-10,
2901957,Apuarema,BA,3257,1990-05-10,
2902054,Araçás,BA,3259,1990-05-10,
2902658,Banzaê,BA,3261,1990-05-10,
2903953,Bom Jesus da Serra,BA,3263,1990-05-10,
2904050,Bonito,BA,3265,1990-05-10,
2904852,Cabaceiras do Paraguaçu,BA,3267,1990-05-10,
2905156,Caetanos,BA,3269,1990-05-10,
2906899,Caraíbas,BA,3271,1990-05-10,
2907558,Caturama,BA,3273,1990-05-10,
2910776,Feira da Mata,BA,3275,1990-05-10,
2913457,Igrapiúna,BA,3277,1990-05-10,
2914653,Itabela,BA,3279,1990-05-10,
2915353,Itaguaçu da Bahia,BA,3281,1990-05-10,
2916856,Itatim,BA,3283,1990-05-10,
2917334,Iuiu,BA,3285,1990-05-10,
2918456,Jucuruçu,BA,3287,1990-05-10,
2918753,Lagoa Real,BA,3289,1990-05-10,
2919058,Lajedo do Tabocal,BA,3291,1993-01-04,
2919926,Madre de Deus,BA,3293,1990-05-10,
2921054,Matina,BA,3295,1990-05-10,
2921450,Mirante,BA,3297,1990-05-10,
2922052,Mulungu do Morro,BA,3299,1990-05-10,
2900108,Abaíra,BA,3301,1980-01-01,
2900207,Abaré,BA,3303,1980-01-01,
2900306,Acajutiba,BA,3305,1980-01-01,
2900405,Água Fria,BA,3307,1980-01-01,
2900504,Érico Cardoso,BA,3309,1980-01-01,
2900603,Aiquara,BA,3311,1980-01-01,
2900702,Alagoinhas,BA,3313,1980-01-01,
2900801,Alcobaça,BA,3315,1980-01-01,
2900900,Almadina,BA,3317,1980-01-01,
2901007,Amargosa,BA,3319,1980-01-01,
2901106,Amélia Rodrigues,BA,3321,1980-01-01,
2901205,Anagé,BA,3323,1980-01-01,
2901304,Andaraí,BA,3325,1980-01-01,
2901403,Angical,BA,3327,1980-01-01,
2901502,Anguera,BA,3329,1980-01-01,
2901601,Antas,BA,3331,1980-01-01,
2901700,Antônio Cardoso,BA,3333,1980-01-01,
2901809,Antônio Gonçalves,BA,3335,1980-01-01,
2901908,Aporá,BA,3337,1980-01-01,
2902005,Aracatu,BA,3339,1980-01-01,
2902104,Araci,BA,3341,1980-01-01,
2902203,Aramari,BA,3343,1980-01-01,
2902302,Aratuípe,BA,3345,1980-01-01,
2902401,Aurelino Leal,BA,3347,1980-01-01,
2902500,Baianópolis,BA,3349,1980-01-01,
2902609,Baixa Grande,BA,3351,1980-01-01,
2902708,Barra,BA,3353,1980-01-01,
2902807,Barra da Estiva,BA,3355,1980-01-01,
2902906,Barra do Choça,BA,3357,1980-01-01,
2903003,Barra do Mendes,BA,3359,1980-01-01,
2903102,Barra do Rocha,BA,3361,1980-01-01,
2903201,Barreiras,BA,3363,1980-01-01,
2903300,Barro Preto,BA,3365,1980-01-01,
2903409,Belmonte,BA,3367,1980-01-01,
2903508,Belo Campo,BA,3369,1980-01-01,
2903607,Biritinga,BA,3371,1980-01-01,
2903706,Boa Nova,BA,3373,1980-01-01,
2903805,Boa Vista do Tupim,BA,3375,1980-01-01,
2903904,Bom Jesus da Lapa,BA,3377,1980-01-01,
2904001,Boninal,BA,3379,1980-01-01,
2904100,Boquira,BA,3381,1980-01-01,
2904209,Botuporã,BA,3383,1980-01-01,
2904308,Brejões,BA,3385,1980-01-01,
2904407,Brejolândia,BA,3387,1980-01-01,
2904506,Brotas de Macaúbas,BA,3389,1980-01-01,
2904605,Brumado,BA,3391,1980-01-01,
2904704,Buerarema,BA,3393,1980-01-01,
2904803,Caatiba,BA,3395,1980-01-01,
2904902,Cachoeira,BA,3397,1980-01-01,
2905008,Caculé,BA,3399,1980-01-01,
2905107,Caém,BA,3401,1980-01-01,
2905206,Caetité,BA,3403,1980-01-01,
2905305,Cafarnaum,BA,3405,1980-01-01,
2905404,Cairu,BA,3407,1980-01-01,
2905503,Caldeirão Grande,BA,3409,1980-01-01,
2905602,Camacan,BA,3411,1980-01-01,
2905701,Camaçari,BA,3413,1980-01-01,
2905800,Camamu,BA,3415,1980-01-01,
2905909,Campo Alegre de Lourdes,BA,3417,1980-01-01,
2906006,Campo Formoso,BA,3419,1980-01-01,
2906105,Canápolis,BA,3421,1980-01-01,
2906204,Canarana,BA,3423,1980-01-01,
2906303,Canavieiras,BA,3425,1980-01-01,
2906402,Candeal,BA,3427,1980-01-01,
2906501,Candeias,BA,3429,1980-01-01,
2906600,Candiba,BA,3431,1980-01-01,
2906709,Cândido Sales,BA,3433,1980-01-01,
2906808,Cansanção,BA,3435,1980-01-01,
2906907,Caravelas,BA,3437,1980-01-01,
2907004,Cardeal da Silva,BA,3439,1980-01-01,
2907103,Carinhanha,BA,3441,1980-01-01,
2907202,Casa Nova,BA,3443,1980-01-01,
2907301,Castro Alves,BA,3445,1980-01-01,
2907400,Catolândia,BA,3447,1980-01-01,
2907509,Catu,BA,3449,1980-01-01,
2907608,Central,BA,3451,1980-01-01,
2907707,Chorrochó,BA,3453,1980-01-01,
2907806,Cícero Dantas,BA,3455,1980-01-01,
2907905,Cipó,BA,3457,1980-01-01,
2908002,Coaraci,BA,3459,1980-01-01,
2908101,Cocos,BA,3461,1980-01-01,
2908200,Conceição da Feira,BA,3463,1980-01-01,
2908309,Conceição do Almeida,BA,3465,1980-01-01,
2908408,Conceição do Coité,BA,3467,1980-01-01,
2908507,Conceição do Jacuípe,BA,3469,1980-01-01,
2908606,Conde,BA,3471,1980-01-01,
2908705,Condeúba,BA,3473,1980-01-01,
2908804,Contendas do Sincorá,BA,3475,1980-01-01,
2908903,Coração de Maria,BA,3477,1980-01-01,
2909000,Cordeiros,BA,3479,1980-01-01,
2909109,Coribe,BA,3481,1980-01-01,
2909208,Coronel João Sá,BA,3483,1980-01-01,
2909307,Correntina,BA,3485,1980-01-01,
2909406,Cotegipe,BA,3487,1980-01-01,
2909505,Cravolândia,BA,3489,1980-01-01,
2909604,Crisópolis,BA,3491,1980-01-01,
2909703,Cristópolis,BA,3493,1980-01-01,
2909802,Cruz das Almas,BA,3495,1980-01-01,
2909901,Curaçá,BA,3497,1980-01-01,
2910008,Dário Meira,BA,3499,1980-01-01,
2910107,Dom Basílio,BA,3501,1980-01-01,
2910206,Dom Macedo Costa,BA,3503,1980-01-01,
2910305,Elísio Medrado,BA,3505,1980-01-01,
2910404,Encruzilhada,BA,3507,1980-01-01,
2910503,Entre Rios,BA,3509,1980-01-01,
2910602,Esplanada,BA,3511,1980-01-01,
2910701,Euclides da Cunha,BA,3513,1980-01-01,
2910800,Feira de Santana,BA,3515,1980-01-01,
2910909,Firmino Alves,BA,3517,1980-01-01,
2911006,Floresta Azul,BA,3519,1980-01-01,
2911105,Formosa do Rio Preto,BA,3521,1980-01-01,
2911204,Gandu,BA,3523,1980-01-01,
2911303,Gentio do Ouro,BA,3525,1980-01-01,
2911402,Glória,BA,3527,1980-01-01,
2911501,Gongogi,BA,3529,1980-01-01,
2911600,Governador Mangabeira,BA,3531,1980-01-01,
2911709,Guanambi,BA,3533,1980-01-01,
2911808,Guaratinga,BA,3535,1980-01-01,
2911907,Iaçu,BA,3537,1980-01-01,
2912004,Ibiassucê,BA,3539,1980-01-01,
2912103,Ibicaraí,BA,3541,1980-01-01,
2912202,Ibicoara,BA,3543,1980-01-01,
2912301,Ibicuí,BA,3545,1980-01-01,
2912400,Ibipeba,BA,3547,1980-01-01,
2928406,Santa Rita de Cássia,BA,3549,1980-01-01,
2912509,Ibipitanga,BA,3551,1980-01-01,
2912608,Ibiquera,BA,3553,1980-01-01,
2912707,Ibirapitanga,BA,3555,1980-01-01,
2912806,Ibirapuã,BA,3557,1980-01-01,
2912905,Ibirataia,BA,3559,1980-01-01,
2913002,Ibitiara,BA,3561,1980-01-01,
2913101,Ibititá,BA,3563,1980-01-01,
2913200,Ibotirama,BA,3565,1980-01-01,
2913309,Ichu,BA,3567,1980-01-01,
2913408,Igaporã,BA,3569,1980-01-01,
2913507,Iguaí,BA,3571,1980-01-01,
2913606,Ilhéus,BA,3573,1980-01-01,
2913705,Inhambupe,BA,3575,1980-01-01,
2913804,Ipecaetá,BA,3577,1980-01-01,
2913903,Ipiaú,BA,3579,1980-01-01,
2914000,Ipirá,BA,3581,1980-01-01,
2914109,Ipupiara,BA,3583,1980-01-01,
2914208,Irajuba,BA,3585,1980-01-01,
2914307,Iramaia,BA,3587,1980-01-01,
2914406,Iraquara,BA,3589,1980-01-01,
2914505,Irará,BA,3591,1980-01-01,
2914604,Irecê,BA,3593,1980-01-01,
2914703,Itaberaba,BA,3595,1980-01-01,
2914802,Itabuna,BA,3597,1980-01-01,
2914901,Itacaré,BA,3599,1980-01-01,
2915007,Itaeté,BA,3601,1980-01-01,
2915106,Itagi,BA,3603,1980-01-01,
2915205,Itagibá,BA,3605,1980-01-01,
2915304,Itagimirim,BA,3607,1980-01-01,
2915403,Itaju do Colônia,BA,3609,1980-01-01,
2915502,Itajuípe,BA,3611,1980-01-01,
2915601,Itamaraju,BA,3613,1980-01-01,
2915700,Itamari,BA,3615,1980-01-01,
2915809,Itambé,BA,3617,1980-01-01,
2915908,Itanagra,BA,3619,1980-01-01,
2916005,Itanhém,BA,3621,1980-01-01,
2916104,Itaparica,BA,3623,1980-01-01,
2916203,Itapé,BA,3625,1980-01-01,
2916302,Itapebi,BA,3627,1980-01-01,
2916401,Itapetinga,BA,3629,1980-01-01,
2916500,Itapicuru,BA,3631,1980-01-01,
2916609,Itapitanga,BA,3633,1980-01-01,
